index,x_offset,y_offset,x_advance,y_advance,codepoint
391,0,0,10,0,63033
377,0,0,13,0,63032
532,-5,0,0,0,63031
442,0,0,14,0,63030
471,0,0,21,0,63029
537,-3,0,0,0,63028
66,0,0,10,0,63027
388,0,0,15,0,63026
148,0,0,17,0,63025
542,-10,0,0,0,63024
491,-6,0,0,0,63023
541,-5,0,0,0,63022
792,1,0,9,0,63021
477,-4,0,0,0,63020
527,-10,0,0,0,63019
556,-10,0,0,0,63018
468,0,0,12,0,63017
325,0,0,12,0,63016
439,0,0,10,0,63015
583,-1,0,0,0,63014
513,0,0,7,0,63013
297,0,0,11,0,63012
386,0,0,16,0,63011
486,-4,0,0,0,63010
379,0,0,17,0,63009
456,0,0,13,0,63008
482,-4,0,0,0,63007
393,0,0,17,0,63006
254,0,0,21,0,63005
482,-8,0,0,0,63004
95,0,0,4,0,63003
427,0,0,10,0,63002
465,0,0,14,0,63001
492,-2,0,0,0,63000
475,-5,0,0,0,62999
186,0,0,15,0,62998
422,0,0,15,0,62997
548,-10,0,0,0,62996
517,-4,0,4,0,62995
544,-5,0,0,0,62994
457,0,0,15,0,62993
455,0,0,14,0,62992
334,0,0,11,0,62991
150,0,0,21,0,62990
480,-11,0,0,0,62989
519,0,0,11,0,62988
581,0,0,0,0,62987
100,0,0,9,0,62986
233,0,0,10,0,62985
779,0,0,9,0,62984
451,0,0,17,0,62983
353,0,0,16,0,62982
487,-12,0,0,0,62981
547,-10,0,0,0,62980
490,-2,0,0,0,62979
412,0,0,12,0,62978
525,-2,0,0,0,62977
368,0,0,22,0,62976
788,0,0,9,0,62975
125,0,0,10,0,62974
488,-12,0,0,0,62973
474,-3,0,0,0,62972
469,0,0,16,0,62971
449,0,0,13,0,62970
411,0,0,14,0,62969
357,0,0,10,0,62968
396,0,0,14,0,62967
175,0,0,17,0,62966
472,0,0,12,0,62965
547,-4,-3,0,0,62964
462,0,0,23,0,62963
421,0,0,17,0,62962
484,-7,0,0,0,62961
296,0,0,17,0,62960
341,0,0,11,0,62959
493,-2,0,0,0,62958
370,0,0,13,0,62957
467,0,0,13,0,62956
304,0,0,9,0,62955
372,0,0,14,0,62954
225,0,0,11,0,62953
216,0,0,17,0,62952
476,0,0,0,0,62951
458,0,0,16,0,62950
447,0,0,16,0,62949
258,0,0,12,0,62948
209,0,0,10,0,62947
358,0,0,10,0,62946
452,0,0,15,0,62945
481,-3,0,0,0,62944
575,-1,0,0,0,62943
563,-1,0,0,0,62942
577,0,0,0,0,62941
364,0,0,8,0,62940
375,0,0,15,0,62939
367,0,0,13,0,62938
226,0,0,12,0,62937
37,0,0,12,0,62936
504,0,0,8,0,62935
557,0,0,0,0,62934
365,0,0,13,0,62933
498,0,0,10,0,62932
484,-4,0,0,0,62931
411,0,0,17,0,62930
52,0,0,11,0,62929
564,1,0,0,0,62928
68,0,0,0,0,62927
493,-3,0,0,0,62926
285,0,0,10,0,62925
135,0,0,10,0,62924
444,0,0,15,0,62923
433,0,0,15,0,62922
576,-1,0,0,0,62921
263,0,0,12,0,62920
436,0,0,11,0,62919
792,0,0,7,0,62918
475,-2,0,0,0,62917
486,0,0,0,0,62916
490,-10,0,0,0,62915
478,1,0,0,0,62914
495,0,0,5,0,62913
574,-1,0,0,0,62912
349,0,0,10,0,62911
370,0,0,16,0,62910
356,0,0,13,0,62909
118,0,0,12,0,62908
399,0,0,20,0,62907
447,0,0,15,0,62906
493,-1,0,0,0,62905
787,-1,0,8,0,62904
553,-5,0,0,0,62903
511,0,0,9,0,62902
509,0,0,8,0,62901
413,0,0,15,0,62900
487,-3,0,0,0,62899
784,0,0,8,0,62898
381,0,0,13,0,62897
562,-2,0,0,0,62896
377,0,0,15,0,62895
512,-2,0,3,0,62894
75,0,0,0,0,62893
430,0,0,14,0,62892
782,0,0,10,0,62891
394,0,0,15,0,62890
428,0,0,17,0,62889
521,-1,0,8,0,62888
217,0,0,11,0,62887
489,-1,0,0,0,62886
515,0,0,7,0,62885
256,0,0,21,0,62884
461,0,0,18,0,62883
585,-1,0,0,0,62882
473,-2,0,0,0,62881
154,0,0,15,0,62880
551,-3,0,0,0,62879
76,0,0,12,0,62878
514,0,0,7,0,62877
453,0,0,14,0,62876
477,-11,0,0,0,62875
476,-6,0,0,0,62874
561,-3,0,0,0,62873
296,0,0,16,0,62872
477,-10,0,0,0,62871
775,0,0,5,0,62870
489,-6,0,0,0,62869
358,0,0,9,0,62868
418,0,0,15,0,62867
332,0,0,17,0,62866
138,0,0,10,0,62865
488,-3,0,0,0,62864
456,0,0,15,0,62863
